Wall time,Step,Value
1776175327.079721,1990,298.6300048828125
1776175425.6048274,1995,840.0999755859375
1776175528.8820062,2000,545.5599975585938
1776175624.3692324,2005,5503.919921875
1776175721.3463514,2010,3340.139892578125
1776175822.9661114,2015,1128.1300048828125
1776175921.7282684,2020,608.0900268554688
1776176017.867986,2025,13290.7802734375
1776176116.501133,2030,1182.5400390625
1776176219.0503814,2035,611.97998046875
1776176317.4405987,2040,7728.669921875
1776176412.5048277,2045,1592.8699951171875
1776176511.980948,2050,3531.489990234375
1776176615.2871132,2055,1304.5899658203125
1776176709.8201647,2060,6993.39013671875
1776176806.7783372,2065,10342.0302734375
1776176907.6489244,2070,4906.52001953125
1776177006.818514,2075,9269.1904296875
1776177101.7346501,2080,1386.219970703125
1776177199.8386054,2085,3119.030029296875
1776177302.9863763,2090,737.8699951171875
1776177402.348584,2095,1471.93994140625
1776177499.8417387,2100,16899.419921875
1776177599.4837134,2105,8381.2197265625
1776177702.471512,2110,1245.3199462890625
1776177796.4372733,2115,2382.969970703125
1776177892.9484847,2120,2354.02001953125
1776177994.8182418,2125,1448.719970703125
1776178094.0098884,2130,4772.33984375
1776178190.4736834,2135,880.510009765625
1776178290.387098,2140,16812.939453125
1776178391.406732,2145,2456.659912109375
1776178489.0082874,2150,2815.030029296875
1776178586.1672685,2155,810.760009765625
1776178686.7106774,2160,8448.3701171875
1776178787.6924963,2165,2237.7099609375
1776178882.9680948,2170,71.97000122070312
1776178979.78272,2175,277.30999755859375
1776179082.6576412,2180,1738.75
1776179180.9063795,2185,12715.6396484375
1776179276.3476489,2190,787.6300048828125
1776179374.8680258,2195,1261.97998046875
1776179475.8336565,2200,992.5800170898438
1776179572.9165993,2205,1036.68994140625
1776179670.365418,2210,1653.239990234375
1776179769.4356542,2215,10452.900390625
1776179870.4027376,2220,3483.179931640625
1776179966.78093,2225,1730.75
1776180065.1560726,2230,676.1400146484375
1776180168.6348188,2235,5314.77001953125
1776180267.1489224,2240,6511.169921875
1776180363.4881222,2245,5906.5
1776180463.846399,2250,597.2899780273438
1776180566.4960809,2255,4735.240234375
1776180661.8651018,2260,1238.31005859375
1776180759.5247147,2265,1779.800048828125
1776180860.6589746,2270,11610.8203125
1776180961.4818063,2275,4977.72021484375
1776181054.9775543,2280,2531.949951171875
1776181150.6668236,2285,9673.009765625
1776181253.970314,2290,450.0899963378906
1776181352.0524263,2295,18621.359375
1776181448.3660722,2300,703.0
1776181547.042108,2305,871.0999755859375
1776181648.8514626,2310,1639.4000244140625
1776181744.338533,2315,2198.510009765625
1776181842.2125843,2320,6661.68017578125
1776181943.548091,2325,1015.6900024414062
1776182044.6251578,2330,24027.650390625
1776182140.1249037,2335,11215.9697265625
1776182238.1512125,2340,3270.35009765625
1776182341.0800695,2345,2022.0400390625
1776182438.54193,2350,13877.7197265625
1776182533.902859,2355,7225.259765625
1776182632.6626806,2360,2390.7900390625
1776182736.0017054,2365,9252.9296875
1776182831.284203,2370,418.3500061035156
1776182929.372096,2375,1354.93994140625
1776183030.2774608,2380,522.9400024414062
1776183132.0706363,2385,573.8499755859375
1776183224.495966,2390,1963.989990234375
1776183323.0679877,2395,583.9400024414062
1776183426.1138618,2400,2551.02001953125
1776183524.6132066,2405,600.2000122070312
1776183620.5392053,2410,1193.5400390625
1776183718.377565,2415,7504.830078125
1776183819.8990166,2420,601.0499877929688
1776183916.1744332,2425,545.6900024414062
1776184014.9414935,2430,972.5499877929688
1776184116.6153796,2435,547.5499877929688
1776184216.7822373,2440,1287.550048828125
1776184311.368494,2445,5156.9599609375
1776184410.817627,2450,3247.60009765625
1776184512.925424,2455,989.5800170898438
1776184610.5690315,2460,612.2100219726562
1776184708.2996452,2465,9449.2197265625
1776184808.1597507,2470,2885.18994140625
1776184909.0713177,2475,11117.5
1776185004.3614888,2480,983.47998046875
1776185101.7980852,2485,2195.300048828125
1776185205.2968059,2490,6286.7998046875
1776185305.6754332,2495,5299.02978515625
1776185401.287013,2500,642.8099975585938
