test_case,bucket,num_agents,map_file,completed,steps,max_steps,error
brc202d-even-1_bucket_6,6,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_200,200,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_138,138,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_15,15,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_194,194,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_105,105,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_216,216,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_186,186,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_219,219,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_114,114,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_177,177,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_7,7,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_128,128,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_160,160,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_211,211,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_180,180,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_48,48,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_86,86,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_144,144,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_202,202,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_161,161,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_81,81,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_199,199,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_12,12,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_151,151,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_108,108,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_196,196,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_42,42,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_247,247,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_222,222,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_98,98,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_84,84,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_217,217,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_165,165,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_147,147,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_0,0,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_233,233,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_76,76,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_11,11,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_66,66,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_1,1,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_173,173,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_170,170,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_120,120,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_97,97,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_57,57,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_218,218,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_125,125,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_67,67,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_102,102,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_148,148,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_203,203,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_162,162,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_56,56,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_55,55,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_156,156,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_182,182,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_16,16,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_239,239,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_88,88,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_2,2,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_132,132,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_21,21,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_50,50,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_38,38,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_243,243,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_238,238,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_49,49,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_155,155,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_192,192,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_167,167,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_123,123,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_63,63,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_172,172,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_69,69,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_168,168,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_37,37,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_150,150,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_204,204,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_225,225,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_227,227,10,brc202d.map,False,5000,5000,
brc202d-even-1_bucket_137,137,10,brc202d.map,False,5000,5000,
den312d-even-1_bucket_11,11,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_8,8,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_22,22,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_7,7,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_12,12,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_15,15,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_5,5,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_24,24,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_18,18,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_16,16,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_14,14,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_2,2,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_21,21,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_13,13,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_25,25,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_3,3,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_20,20,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_9,9,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_4,4,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_1,1,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_26,26,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_0,0,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_10,10,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_23,23,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_28,28,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_19,19,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_6,6,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_17,17,10,den312d.map,False,5000,5000,
den312d-even-1_bucket_27,27,10,den312d.map,False,5000,5000,
den520d-even-1_bucket_25,25,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_85,85,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_31,31,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_46,46,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_20,20,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_84,84,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_18,18,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_53,53,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_13,13,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_26,26,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_51,51,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_81,81,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_42,42,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_60,60,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_79,79,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_49,49,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_4,4,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_54,54,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_7,7,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_5,5,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_17,17,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_29,29,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_63,63,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_24,24,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_61,61,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_57,57,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_80,80,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_82,82,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_71,71,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_74,74,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_36,36,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_50,50,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_39,39,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_10,10,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_67,67,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_9,9,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_44,44,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_56,56,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_32,32,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_72,72,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_0,0,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_12,12,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_45,45,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_55,55,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_1,1,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_58,58,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_2,2,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_22,22,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_15,15,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_47,47,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_77,77,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_41,41,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_14,14,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_76,76,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_35,35,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_83,83,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_62,62,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_11,11,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_68,68,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_75,75,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_37,37,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_23,23,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_28,28,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_34,34,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_73,73,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_30,30,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_78,78,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_52,52,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_16,16,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_70,70,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_48,48,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_19,19,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_33,33,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_8,8,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_38,38,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_43,43,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_59,59,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_64,64,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_6,6,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_27,27,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_66,66,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_3,3,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_40,40,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_65,65,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_21,21,10,den520d.map,False,5000,5000,
den520d-even-1_bucket_69,69,10,den520d.map,False,5000,5000,
empty-16-16-even-1_bucket_0,0,14,empty-16-16.map,False,5000,5000,
empty-16-16-even-1_bucket_3,3,30,empty-16-16.map,False,5000,5000,
empty-16-16-even-1_bucket_1,1,38,empty-16-16.map,False,5000,5000,
empty-16-16-even-1_bucket_4,4,5,empty-16-16.map,True,72,5000,
empty-16-16-even-1_bucket_2,2,41,empty-16-16.map,False,5000,5000,
empty-32-32-even-1_bucket_2,2,76,empty-32-32.map,False,5000,5000,
empty-32-32-even-1_bucket_4,4,77,empty-32-32.map,False,5000,5000,
empty-32-32-even-1_bucket_3,3,77,empty-32-32.map,False,5000,5000,
empty-32-32-even-1_bucket_5,5,80,empty-32-32.map,False,5000,5000,
empty-32-32-even-1_bucket_7,7,48,empty-32-32.map,False,5000,5000,
empty-32-32-even-1_bucket_6,6,57,empty-32-32.map,False,5000,5000,
empty-32-32-even-1_bucket_0,0,20,empty-32-32.map,False,5000,5000,
empty-32-32-even-1_bucket_1,1,63,empty-32-32.map,False,5000,5000,
empty-32-32-even-1_bucket_8,8,10,empty-32-32.map,False,5000,5000,
empty-32-32-even-1_bucket_10,10,1,empty-32-32.map,True,63,5000,
empty-32-32-even-1_bucket_9,9,3,empty-32-32.map,True,178,5000,
empty-48-48-even-1_bucket_4,4,125,empty-48-48.map,False,5000,5000,
empty-48-48-even-1_bucket_3,3,119,empty-48-48.map,False,5000,5000,
empty-48-48-even-1_bucket_12,12,35,empty-48-48.map,True,598,5000,
empty-48-48-even-1_bucket_6,6,142,empty-48-48.map,False,5000,5000,
empty-48-48-even-1_bucket_8,8,118,empty-48-48.map,False,5000,5000,
empty-48-48-even-1_bucket_5,5,130,empty-48-48.map,False,5000,5000,
empty-48-48-even-1_bucket_0,0,27,empty-48-48.map,True,2884,5000,
empty-48-48-even-1_bucket_11,11,50,empty-48-48.map,False,5000,5000,
empty-48-48-even-1_bucket_9,9,85,empty-48-48.map,True,1120,5000,
empty-48-48-even-1_bucket_10,10,69,empty-48-48.map,True,2626,5000,
empty-48-48-even-1_bucket_7,7,91,empty-48-48.map,True,3025,5000,
empty-48-48-even-1_bucket_2,2,97,empty-48-48.map,False,5000,5000,
empty-48-48-even-1_bucket_1,1,41,empty-48-48.map,False,5000,5000,
empty-48-48-even-1_bucket_13,13,14,empty-48-48.map,True,411,5000,
empty-48-48-even-1_bucket_14,14,7,empty-48-48.map,True,277,5000,
empty-48-48-even-1_bucket_16,16,1,empty-48-48.map,True,290,5000,
empty-48-48-even-1_bucket_15,15,1,empty-48-48.map,True,99,5000,
empty-8-8-even-1_bucket_0,0,18,empty-8-8.map,False,5000,5000,
empty-8-8-even-1_bucket_1,1,14,empty-8-8.map,False,5000,5000,
ht_chantry-even-1_bucket_41,41,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_15,15,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_7,7,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_30,30,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_45,45,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_23,23,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_44,44,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_37,37,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_2,2,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_35,35,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_3,3,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_12,12,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_5,5,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_31,31,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_34,34,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_18,18,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_43,43,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_32,32,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_0,0,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_20,20,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_26,26,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_11,11,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_28,28,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_9,9,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_1,1,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_27,27,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_13,13,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_21,21,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_22,22,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_10,10,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_42,42,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_16,16,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_33,33,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_25,25,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_6,6,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_24,24,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_19,19,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_40,40,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_8,8,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_39,39,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_29,29,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_36,36,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_14,14,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_38,38,10,ht_chantry.map,False,5000,5000,
ht_chantry-even-1_bucket_4,4,10,ht_chantry.map,True,175,5000,
ht_chantry-even-1_bucket_17,17,10,ht_chantry.map,False,5000,5000,
ht_mansion_n-even-1_bucket_50,50,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_48,48,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_49,49,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_27,27,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_2,2,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_34,34,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_15,15,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_18,18,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_12,12,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_20,20,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_8,8,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_0,0,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_7,7,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_25,25,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_10,10,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_9,9,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_39,39,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_37,37,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_17,17,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_4,4,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_26,26,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_29,29,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_28,28,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_41,41,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_44,44,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_13,13,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_19,19,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_33,33,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_35,35,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_30,30,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_1,1,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_32,32,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_36,36,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_31,31,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_21,21,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_3,3,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_42,42,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_5,5,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_23,23,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_14,14,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_45,45,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_22,22,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_47,47,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_16,16,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_6,6,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_11,11,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_24,24,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_38,38,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_46,46,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_43,43,10,ht_mansion_n.map,False,5000,5000,
ht_mansion_n-even-1_bucket_40,40,10,ht_mansion_n.map,False,5000,5000,
lak303d-even-1_bucket_29,29,10,lak303d.map,False,5000,5000,
lak303d-even-1_bucket_77,77,10,lak303d.map,False,5000,5000,
lak303d-even-1_bucket_17,17,10,lak303d.map,False,5000,5000,
lak303d-even-1_bucket_92,92,10,lak303d.map,False,5000,5000,
lak303d-even-1_bucket_60,60,10,lak303d.map,False,5000,5000,
lak303d-even-1_bucket_35,35,10,lak303d.map,False,5000,5000,
lak303d-even-1_bucket_56,56,10,lak303d.map,False,5000,5000,
lak303d-even-1_bucket_79,79,10,lak303d.map,False,5000,5000,
lak303d-even-1_bucket_38,38,10,lak303d.map,False,5000,5000,
