test_case,sampled_agents,replicate,num_agents,map_file,completed,steps,max_steps,error
warehouse-20-40-10-2-2-even-1_n5_run06,5,6,5,warehouse-20-40-10-2-2.map,True,1247,5000,
warehouse-20-40-10-2-2-even-1_n5_run07,5,7,5,warehouse-20-40-10-2-2.map,True,1314,5000,
warehouse-20-40-10-2-2-even-1_n5_run08,5,8,5,warehouse-20-40-10-2-2.map,True,1813,5000,
warehouse-20-40-10-2-2-even-1_n5_run09,5,9,5,warehouse-20-40-10-2-2.map,True,1503,5000,
warehouse-20-40-10-2-2-even-1_n5_run10,5,10,5,warehouse-20-40-10-2-2.map,True,1546,5000,
warehouse-20-40-10-2-2-even-1_n10_run01,10,1,10,warehouse-20-40-10-2-2.map,True,1726,5000,
warehouse-20-40-10-2-2-even-1_n10_run02,10,2,10,warehouse-20-40-10-2-2.map,True,1747,5000,
warehouse-20-40-10-2-2-even-1_n10_run03,10,3,10,warehouse-20-40-10-2-2.map,True,2217,5000,
warehouse-20-40-10-2-2-even-1_n10_run04,10,4,10,warehouse-20-40-10-2-2.map,True,2423,5000,
warehouse-20-40-10-2-2-even-1_n10_run05,10,5,10,warehouse-20-40-10-2-2.map,True,2098,5000,
warehouse-20-40-10-2-2-even-1_n10_run06,10,6,10,warehouse-20-40-10-2-2.map,True,1533,5000,
warehouse-20-40-10-2-2-even-1_n10_run07,10,7,10,warehouse-20-40-10-2-2.map,True,1160,5000,
warehouse-20-40-10-2-2-even-1_n10_run08,10,8,10,warehouse-20-40-10-2-2.map,True,2003,5000,
warehouse-20-40-10-2-2-even-1_n10_run09,10,9,10,warehouse-20-40-10-2-2.map,True,1604,5000,
warehouse-20-40-10-2-2-even-1_n10_run10,10,10,10,warehouse-20-40-10-2-2.map,True,1513,5000,
warehouse-20-40-10-2-2-even-1_n15_run01,15,1,15,warehouse-20-40-10-2-2.map,True,1367,5000,
warehouse-20-40-10-2-2-even-1_n15_run02,15,2,15,warehouse-20-40-10-2-2.map,True,1957,5000,
warehouse-20-40-10-2-2-even-1_n15_run03,15,3,15,warehouse-20-40-10-2-2.map,True,2045,5000,
warehouse-20-40-10-2-2-even-1_n15_run04,15,4,15,warehouse-20-40-10-2-2.map,True,1567,5000,
warehouse-20-40-10-2-2-even-1_n15_run05,15,5,15,warehouse-20-40-10-2-2.map,True,1173,5000,
warehouse-20-40-10-2-2-even-1_n15_run06,15,6,15,warehouse-20-40-10-2-2.map,True,2123,5000,
warehouse-20-40-10-2-2-even-1_n15_run07,15,7,15,warehouse-20-40-10-2-2.map,True,1720,5000,
warehouse-20-40-10-2-2-even-1_n15_run08,15,8,15,warehouse-20-40-10-2-2.map,True,2030,5000,
warehouse-20-40-10-2-2-even-1_n15_run09,15,9,15,warehouse-20-40-10-2-2.map,True,1731,5000,
warehouse-20-40-10-2-2-even-1_n15_run10,15,10,15,warehouse-20-40-10-2-2.map,True,1420,5000,
warehouse-20-40-10-2-2-even-1_n20_run01,20,1,20,warehouse-20-40-10-2-2.map,True,1634,5000,
warehouse-20-40-10-2-2-even-1_n20_run02,20,2,20,warehouse-20-40-10-2-2.map,True,1755,5000,
warehouse-20-40-10-2-2-even-1_n20_run03,20,3,20,warehouse-20-40-10-2-2.map,True,1649,5000,
warehouse-20-40-10-2-2-even-1_n20_run04,20,4,20,warehouse-20-40-10-2-2.map,True,1205,5000,
warehouse-20-40-10-2-2-even-1_n20_run05,20,5,20,warehouse-20-40-10-2-2.map,True,1536,5000,
warehouse-20-40-10-2-2-even-1_n20_run06,20,6,20,warehouse-20-40-10-2-2.map,True,1834,5000,
warehouse-20-40-10-2-2-even-1_n20_run07,20,7,20,warehouse-20-40-10-2-2.map,True,2605,5000,
warehouse-20-40-10-2-2-even-1_n20_run08,20,8,20,warehouse-20-40-10-2-2.map,True,1546,5000,
warehouse-20-40-10-2-2-even-1_n20_run09,20,9,20,warehouse-20-40-10-2-2.map,True,1889,5000,
warehouse-20-40-10-2-2-even-1_n20_run10,20,10,20,warehouse-20-40-10-2-2.map,True,2324,5000,
warehouse-20-40-10-2-2-even-1_n25_run01,25,1,25,warehouse-20-40-10-2-2.map,True,1402,5000,
warehouse-20-40-10-2-2-even-1_n25_run02,25,2,25,warehouse-20-40-10-2-2.map,True,1765,5000,
warehouse-20-40-10-2-2-even-1_n25_run03,25,3,25,warehouse-20-40-10-2-2.map,True,1419,5000,
warehouse-20-40-10-2-2-even-1_n25_run04,25,4,25,warehouse-20-40-10-2-2.map,True,1751,5000,
warehouse-20-40-10-2-2-even-1_n25_run05,25,5,25,warehouse-20-40-10-2-2.map,True,1880,5000,
warehouse-20-40-10-2-2-even-1_n25_run06,25,6,25,warehouse-20-40-10-2-2.map,True,1841,5000,
warehouse-20-40-10-2-2-even-1_n25_run07,25,7,25,warehouse-20-40-10-2-2.map,True,1724,5000,
warehouse-20-40-10-2-2-even-1_n25_run08,25,8,25,warehouse-20-40-10-2-2.map,True,1268,5000,
warehouse-20-40-10-2-2-even-1_n25_run09,25,9,25,warehouse-20-40-10-2-2.map,True,1628,5000,
warehouse-20-40-10-2-2-even-1_n25_run10,25,10,25,warehouse-20-40-10-2-2.map,True,1963,5000,
